organizan estudiantes y estudiantes,importante recursos naturaleza
importante recursos naturaleza,ochenta y Ciencia y Tecnologia AM significa conocernos comunidad
ochenta y Ciencia y Tecnologia AM significa conocernos comunidad,Completamos recuadro recursos utilizamos comunidad y explicamos utilizamos
Completamos recuadro recursos utilizamos comunidad y explicamos utilizamos,comunidad llama y pertenece a región
comunidad llama y pertenece a región,diversos recursos naturales ochenta y Ciencia y Tecnologia AM organizaremos unidad
diversos recursos naturales ochenta y Ciencia y Tecnologia AM organizaremos unidad,y escribimos acerca vivir armonía comunidad escolar
y escribimos acerca vivir armonía comunidad escolar,nombre responsables y dialogamos funciones
ochenta y materiales utilizaremos unidad,fuentes información utilizaremos indagar unidad
fuentes información utilizaremos indagar unidad,Cargo Actividad Actividad Experimentación Monitora monitor Relatora relator Responsable materiales materiales utilizaremos unidad
Cargo Actividad Actividad Experimentación Monitora monitor Relatora relator Responsable materiales materiales utilizaremos unidad,Ciencia y Tecnologia AM y completo cuadro
Ciencia y Tecnologia AM y completo cuadro,comparo respuestas compañeras y compañeros
comparo respuestas compañeras y compañeros,actividad aprenderemos Actividad recursos naturales y usos aprenderemos actividad
actividad aprenderemos Actividad recursos naturales y usos aprenderemos actividad,aprenderemos actividad
aprenderemos actividad,Reconocer recursos naturales comunidad
Reconocer recursos naturales comunidad,Identificar utilidad recursos naturales región
Identificar utilidad recursos naturales región,Asociar recursos naturales actividades económicas zona
Asociar recursos naturales actividades económicas zona,Recursos vegetales Recursos animales Seres inanimados ochenta y recursos iguales regiones
Recursos vegetales Recursos animales Seres inanimados ochenta y recursos iguales regiones,Ciencia y Tecnologia AM recurso natural región y colocamos nombre animal vegetal inanimado y damos
Ciencia y Tecnologia AM recurso natural región y colocamos nombre animal vegetal inanimado y damos,letreros relacionamos y respondemos
letreros relacionamos y respondemos,trucha pesca maíz agricultura carbón minería letreros corresponden a recursos naturales
trucha pesca maíz agricultura carbón minería letreros corresponden a recursos naturales,letreros representan actividades económicas
letreros representan actividades económicas,ochenta y Ciencia y Tecnologia AM infografía y dialogamos compañeras y compañeros
ochenta y Ciencia y Tecnologia AM infografía y dialogamos compañeras y compañeros,aula observamos a y anotamos objetos fabricados recursos naturales renovables y renovables
aula observamos a y anotamos objetos fabricados recursos naturales renovables y renovables,Colaboremos cuidado recursos naturales
Colaboremos cuidado recursos naturales,Recursos renovables Recursos renovables ochenta y Ciencia y Tecnologia AM imágenes y encerramos círculo diez diferencias
Recursos renovables Recursos renovables ochenta y Ciencia y Tecnologia AM imágenes y encerramos círculo diez diferencias,imagen y explico importancia agua
imagen y explico importancia agua,recursos naturales deteriorando imágenes
recursos naturales deteriorando imágenes,ochenta y árbol agua melón agua humano agua medusa agua pez agua Ciencia y Tecnologia AM aplicamos aprendido
ochenta y árbol agua melón agua humano agua medusa agua pez agua Ciencia y Tecnologia AM aplicamos aprendido,aula aprendí actividad
aula aprendí actividad,aprendí aprendiendo aprendí Reconocer recursos naturales región
aprendí aprendiendo aprendí Reconocer recursos naturales región,Identificar recursos renovables y renovables
Identificar recursos renovables y renovables,Asociar recursos naturales actividades económicas zona
Asociar recursos naturales actividades económicas zona,casa aprendimos actividad
casa aprendimos actividad,actividad
actividad,completa cuadro lograste aprender
completa cuadro lograste aprender,Marco aspa corresponda
Marco aspa corresponda,Justificamos utilidad e importancia recursos naturales región y exponemos a compañeras y compañeros aula
Justificamos utilidad e importancia recursos naturales región y exponemos a compañeras y compañeros aula,Entrevistamos a personas mayores comunidad y elaboramos cuadro comparativo naturaleza y actualidad
Entrevistamos a personas mayores comunidad y elaboramos cuadro comparativo naturaleza y actualidad,ochenta y nueve Ciencia y Tecnologia AM actividad aprenderemos Actividad Importancia y conservación aire aprenderemos actividad
ochenta y nueve Ciencia y Tecnologia AM actividad aprenderemos Actividad Importancia y conservación aire aprenderemos actividad,aprenderemos actividad
aprenderemos actividad,Reconocer características y usos aire
Reconocer características y usos aire,Analizar imágenes y noticias contaminación aire
Analizar imágenes y noticias contaminación aire,Opinar importancia aire humano
Opinar importancia aire humano,noventa dialogamos y respondemos
noventa dialogamos y respondemos,Necesitan seres vivos aire
Necesitan seres vivos aire,aire recurso contaminar
aire recurso contaminar,pasa a seres vivos expuestos aire contaminado
pasa a seres vivos expuestos aire contaminado,Ciencia y Tecnologia AM compañeras y compañeros y completamos organizador visual escuchamos y respetamos opinión compañeras y compañeros haremos equipo
Ciencia y Tecnologia AM compañeras y compañeros y completamos organizador visual escuchamos y respetamos opinión compañeras y compañeros haremos equipo,aire aire
aire aire,características aire
características aire,utilizamos aire
utilizamos aire,noventa y aula y damos paseo busca aire completamos cuadro encontramos forma
noventa y aula y damos paseo busca aire completamos cuadro encontramos forma,color
color,Ciencia y Tecnologia AM texto y analizo información
Ciencia y Tecnologia AM texto y analizo información,Contaminación aire dióxido carbono principal gas responsable efecto invernadero y consecuencia altera clima subir temperatura planeta
Contaminación aire dióxido carbono principal gas responsable efecto invernadero y consecuencia altera clima subir temperatura planeta,Capta radiaciones devuelve Tierra espacio fenómeno natural mantiene clima templado planeta
Capta radiaciones devuelve Tierra espacio fenómeno natural mantiene clima templado planeta,masivo carbón fábricas petróleo carros y gas natural provocó calentamiento º C a mediados siglo XIX generando contaminación aire
masivo carbón fábricas petróleo carros y gas natural provocó calentamiento º C a mediados siglo XIX generando contaminación aire,comercio noviembre
comercio noviembre,aire contaminado
aire contaminado,opino contaminación ambiental genera carros y fábricas
opino contaminación ambiental genera carros y fábricas,noventa y Ciencia y Tecnologia AM a pobladores comunidad
noventa y Ciencia y Tecnologia AM a pobladores comunidad,acciones realizan prevenir contaminación aire
acciones realizan prevenir contaminación aire,Dibujo respuestas y escribo oración
Dibujo respuestas y escribo oración,imagen pinto y reducir contaminación aire
imagen pinto y reducir contaminación aire,noventa y Ciencia y Tecnologia AM debate aula y construimos opiniones
noventa y Ciencia y Tecnologia AM debate aula y construimos opiniones,base a actividad respondo posturas
base a actividad respondo posturas,Postura Postura seres vivos necesitamos aire vivir importante cuidarlo
Postura Postura seres vivos necesitamos aire vivir importante cuidarlo,seres vivos necesitamos aire importante cuidarlo vivir
seres vivos necesitamos aire importante cuidarlo vivir,noventa y Ciencia y Tecnologia AM aplicamos aprendido
noventa y Ciencia y Tecnologia AM aplicamos aprendido,aula aprendí actividad
aula aprendí actividad,aprendí aprendiendo aprendí Reconocer características y usos aire
aprendí aprendiendo aprendí Reconocer características y usos aire,Analizar imágenes y noticias contaminación aire
Analizar imágenes y noticias contaminación aire,Opinar importancia aire humano
Opinar importancia aire humano,casa aprendimos actividad
casa aprendimos actividad,actividad
actividad,completa cuadro lograste aprender
completa cuadro lograste aprender,Marco aspa corresponda
Marco aspa corresponda,Compartimos compañeras y compañeros opiniones importancia y cuidado aire
Compartimos compañeras y compañeros opiniones importancia y cuidado aire,Preguntamos a personas comunidad importancia y aire registramos información a imágenes y explicamos casa
Preguntamos a personas comunidad importancia y aire registramos información a imágenes y explicamos casa,noventa y Ciencia y Tecnologia AM trae aire
preguntamos Damos posibles respuestas Experimentamos finalizar ficha reconoceré aire genera presión objetos,Escribimos respuesta a interrogante
Escribimos respuesta a interrogante,Experimentamos papa cruda mediana cañitas plástico noventa y aire
Experimentamos papa cruda mediana cañitas plástico noventa y aire,aire
aire,características aire
características aire,utilidades aire
utilidades aire,pasaría aire existiera
pasaría aire existiera,Materiales Ciencia y Tecnologia AM Fortalezco habilidades científicas Fortalezco aprendizajes y registro sucedió y cañita
Materiales Ciencia y Tecnologia AM Fortalezco habilidades científicas Fortalezco aprendizajes y registro sucedió y cañita,cañita dobló y
Respondo siguientes preguntas aire ejerce presión,característica aire resalta experiencia
característica aire resalta experiencia,importancia aire
importancia aire,aplico tema vida diaria
aplico tema vida diaria,Colocamos papa superficie plana
Colocamos papa superficie plana,Agarramos cañitas y tapar introducimos papa
Agarramos cañitas y tapar introducimos papa,sucedió
sucedió,Agarramos cañita tapando orificio y introducimos papa
Agarramos cañita tapando orificio y introducimos papa,sucedió
sucedió,Cañita Cañita noventa y Procedimiento Ciencia y Tecnologia AM recursos naturales indispensables comunidad
Cañita Cañita noventa y Procedimiento Ciencia y Tecnologia AM recursos naturales indispensables comunidad,siguientes preguntas recursos naturales dibujados anteriormente indispensables comunidad
siguientes preguntas recursos naturales dibujados anteriormente indispensables comunidad,organiza comunidad utilizar recursos adecuadamente
organiza comunidad utilizar recursos adecuadamente,recurso cuidado comunidad
recurso cuidado comunidad,solucionaría problema
solucionaría problema,aprendimos unidad
aprendimos unidad,noventa y Ciencia y Tecnologia AM esquema formas contaminación aire comunidad y medidas conservación
noventa y Ciencia y Tecnologia AM esquema formas contaminación aire comunidad y medidas conservación,mensaje cuidado y importancia aire
mensaje cuidado y importancia aire,elementos importantes vida humana y seres vivos aire
elementos importantes vida humana y seres vivos aire,a fundamental respiración permite a vivo supervivencia
a fundamental respiración permite a vivo supervivencia,Contaminación aire Conservación aire noventa y nueve Ciencia y Tecnologia AM cien Protegemos vivimos Observamos y respondemos imagen vivimos
Contaminación aire Conservación aire noventa y nueve Ciencia y Tecnologia AM cien Protegemos vivimos Observamos y respondemos imagen vivimos,región país muestra imagen
región país muestra imagen,importante defender y cuidar vivimos
importante defender y cuidar vivimos,protegemos comunidad vivimos
protegemos comunidad vivimos,Ciencia y Tecnologia AM aprenderemos unidad
Ciencia y Tecnologia AM aprenderemos unidad,Leemos y conversamos aprenderemos
Leemos y conversamos aprenderemos,Identificar tipos materiales vida diaria
Identificar tipos materiales vida diaria,Diferenciar mezcla homogénea heterogénea
Diferenciar mezcla homogénea heterogénea,observaciones experimentación
observaciones experimentación,Tomar acuerdos grupo respeto
Tomar acuerdos grupo respeto,Formular ejemplos materiales naturales y artificiales
Formular ejemplos materiales naturales y artificiales,Reconocer importancia proteger vivimos
Reconocer importancia proteger vivimos,Ciencia y Tecnologia AM información y dialogamos compañeras y compañeros importante proteger vivimos
Ciencia y Tecnologia AM información y dialogamos compañeras y compañeros importante proteger vivimos,Reserva Nacional Paracas creada setiembre año
Reserva Nacional Paracas creada setiembre año,conservar porción mar y desierto Perú dando protección a diversas especies flora y fauna silvestres viven
conservar porción mar y desierto Perú dando protección a diversas especies flora y fauna silvestres viven,reserva forma Sistema Nacional Áreas Naturales Protegidas Peruano SINANPE y organismo rector Instituto Nacional Recursos Naturales conocido INRENA
reserva forma Sistema Nacional Áreas Naturales Protegidas Peruano SINANPE y organismo rector Instituto Nacional Recursos Naturales conocido INRENA,única área marítima protegida Perú
única área marítima protegida Perú,viven lobos marinos pingüinos Humboldt delfines flamencos y aves
viven lobos marinos pingüinos Humboldt delfines flamencos y aves,Queda a km sur ciudad Lima
Queda a km sur ciudad Lima,Anualmente personas visitan reserva
Anualmente personas visitan reserva,plástico material demora degradarse botemos mar lastimar y asfixiar a animales comerlo
plástico material demora degradarse botemos mar lastimar y asfixiar a animales comerlo,ciento Ciencia y Tecnologia AM siguientes preguntas creada Reserva Nacional Paracas
ciento Ciencia y Tecnologia AM siguientes preguntas creada Reserva Nacional Paracas,Reserva Nacional Paracas
Reserva Nacional Paracas,debemos proteger Reserva Nacional Paracas
debemos proteger Reserva Nacional Paracas,comunidad convertiríamos reserva o proteger
comunidad convertiríamos reserva o proteger,Nombre protegerlo
Nombre protegerlo,ciento Ciencia y Tecnologia AM organizaremos unidad
ciento Ciencia y Tecnologia AM organizaremos unidad,y escribimos ayudará a cuidar vivimos
y escribimos ayudará a cuidar vivimos,ciento nombre responsables y dialogamos funciones
ciento nombre responsables y dialogamos funciones,materiales usaremos unidad
materiales usaremos unidad,Cargo Actividad Actividad Experimentación Monitora monitor Relatora relator Responsable materiales materiales utilizaremos unidad
Cargo Actividad Actividad Experimentación Monitora monitor Relatora relator Responsable materiales materiales utilizaremos unidad,Ciencia y Tecnologia AM actividad aprenderemos Actividad materiales tipos y propiedades aprenderemos actividad
Ciencia y Tecnologia AM actividad aprenderemos Actividad materiales tipos y propiedades aprenderemos actividad,aprenderemos actividad
aprenderemos actividad,Reconocer materiales
Reconocer materiales,Identificar tipos materiales utilizamos vida diaria
Identificar tipos materiales utilizamos vida diaria,Identificar propiedades materiales utilizamos vida diaria
Identificar propiedades materiales utilizamos vida diaria,Formular ejemplos materiales naturales y artificiales
Formular ejemplos materiales naturales y artificiales,ciento y respondo
ciento y respondo,parecen elementos
parecen elementos,diferencian
diferencian,viene madera
viene madera,viene silla
viene silla,Ciencia y Tecnologia AM a texto leído
Ciencia y Tecnologia AM a texto leído,materiales
materiales,tipos materiales
tipos materiales,Dibujo material natural y artificial encuentre aula
Dibujo material natural y artificial encuentre aula,ciento texto materiales materiales elementos necesitan fabricar objeto
ciento texto materiales materiales elementos necesitan fabricar objeto,objetos rodean fabricados diversos materiales
objetos rodean fabricados diversos materiales,procedencia tipos materiales Naturales encuentran naturaleza
procedencia tipos materiales Naturales encuentran naturaleza,madera piedras algodón lana arena petróleo
madera piedras algodón lana arena petróleo,Artificiales elaborados seres humanos
Artificiales elaborados seres humanos,plástico papel cartón vidrio y goma
plástico papel cartón vidrio y goma,Ciencia y Tecnologia AM imágenes y escribimos y propiedad presenta
propiedad presenta,ciento aula observamos y completamos esquema
ciento aula observamos y completamos esquema,Materiales naturales Materiales artificiales Ciencia y Tecnologia AM materiales marco aspa corresponda y contesto preguntas
Materiales naturales Materiales artificiales Ciencia y Tecnologia AM materiales marco aspa corresponda y contesto preguntas,ciento Natural Artificial
ciento Natural Artificial,Natural Artificial
Natural Artificial,Natural Artificial
Natural Artificial,Natural Artificial
Natural Artificial,Ciencia y Tecnologia AM Materiales esquema actividades anteriores
Ciencia y Tecnologia AM Materiales esquema actividades anteriores,a familiar y respondemos cuadernos
a familiar y respondemos cuadernos,creemos importante materiales vida diaria
creemos importante materiales vida diaria,propiedades presentan materiales
propiedades presentan materiales,ciento nueve Propiedades Ciencia y Tecnologia AM aplicamos aprendido
ciento nueve Propiedades Ciencia y Tecnologia AM aplicamos aprendido,aula aprendí actividad
aula aprendí actividad,aprendí aprendiendo aprendí Reconocer materiales
aprendí aprendiendo aprendí Reconocer materiales,Identificar tipos materiales vida diaria
Identificar tipos materiales vida diaria,Identificar propiedades materiales vida diaria
Identificar propiedades materiales vida diaria,Formular ejemplos materiales naturales y artificiales
Formular ejemplos materiales naturales y artificiales,casa aprendimos actividad
casa aprendimos actividad,actividad
actividad,completa cuadro lograste aprender
completa cuadro lograste aprender,Marco aspa corresponda
Marco aspa corresponda,Elaboramos mapa conceptual propiedades materiales y exponemos resto clase
Elaboramos mapa conceptual propiedades materiales y exponemos resto clase,Entrevistamos a familiar importancia utilidad materiales y registramos cuaderno
Entrevistamos a familiar importancia utilidad materiales y registramos cuaderno,ciento diez Ciencia y Tecnologia AM actividad aprenderemos Actividad tipos mezcla aprenderemos actividad
ciento diez Ciencia y Tecnologia AM actividad aprenderemos Actividad tipos mezcla aprenderemos actividad,aprenderemos actividad
aprenderemos actividad,Reconocer mezcla a imágenes
Reconocer mezcla a imágenes,Reconocer y tipos mezcla materia
Reconocer y tipos mezcla materia,Diferenciar mezcla homogénea mezcla heterogénea
Diferenciar mezcla homogénea mezcla heterogénea,ciento once y respondo
ciento once y respondo,separar elementos
separar elementos,separar ingredientes
separar ingredientes,mezcla
mezcla,Ciencia y Tecnologia AM a texto leído
Ciencia y Tecnologia AM a texto leído,mezcla
mezcla,tipos mezcla
tipos mezcla,ciento doce texto mezcla unión o materiales pierden propiedades y características mezclarse
ciento doce texto mezcla unión o materiales pierden propiedades y características mezclarse,tipos mezclas Mezclas homogéneas Mezclas heterogéneas importante escuchar indicaciones profesora o profesor orden
tipos mezclas Mezclas homogéneas Mezclas heterogéneas importante escuchar indicaciones profesora o profesor orden,Respetemos opinión y aporte compañeras y compañeros
Respetemos opinión y aporte compañeras y compañeros,Ciencia y Tecnologia AM e identificamos tipos mezcla
Ciencia y Tecnologia AM e identificamos tipos mezcla,mezcla homogénea y heterogénea
mezcla homogénea y heterogénea,cuaderno
cuaderno,pasaría sustancias pudieran mezclar
pasaría sustancias pudieran mezclar,Escribo ejemplos mezclas heterogéneas y mezclas homogéneas
Escribo ejemplos mezclas heterogéneas y mezclas homogéneas,Mezclas homogéneas materiales diferenciar a simple vista
Mezclas homogéneas materiales diferenciar a simple vista,agua y sal té y azúcar jabón y agua
agua y sal té y azúcar jabón y agua,Mezclas heterogéneas materiales distinguen fácilmente
Mezclas heterogéneas materiales distinguen fácilmente,agua y aceite ensaladas
agua y aceite ensaladas,ciento trece jabón ensalada chicha Ciencia y Tecnologia AM oraciones palabras recuadro
ciento trece jabón ensalada chicha Ciencia y Tecnologia AM oraciones palabras recuadro,familiar mezclas vida diaria
familiar mezclas vida diaria,escribo y explico
escribo y explico,Mezclas
Mezclas,heterogéneas mezclas homogéneas ciento catorce Ciencia y Tecnologia AM aplicamos aprendido
heterogéneas mezclas homogéneas ciento catorce Ciencia y Tecnologia AM aplicamos aprendido,aula aprendí actividad
aula aprendí actividad,aprendí aprendiendo aprendí Reconocer mezcla a imágenes
aprendí aprendiendo aprendí Reconocer mezcla a imágenes,Reconocer y tipos mezcla materia
Reconocer y tipos mezcla materia,Diferenciar mezclas homogéneas heterogéneas
Diferenciar mezclas homogéneas heterogéneas,casa aprendimos actividad
casa aprendimos actividad,actividad
actividad,completa cuadro lograste aprender
completa cuadro lograste aprender,Marco aspa corresponda
Marco aspa corresponda,Mostramos imágenes mezclas y explicamos mezcla homogénea o heterogénea
Mostramos imágenes mezclas y explicamos mezcla homogénea o heterogénea,Entrevistamos a familiar utilidad mezclas vida diaria y registramos cuaderno
Entrevistamos a familiar utilidad mezclas vida diaria y registramos cuaderno,ciento quince Ciencia y Tecnologia AM observamos
ciento quince Ciencia y Tecnologia AM observamos,llama plato típico
llama plato típico,A región Perú pertenece
A región Perú pertenece,ingredientes
ingredientes,separar
separar,separar mezcla heterogénea
preguntamos Damos posibles respuestas Experimentamos finalizar ficha reconoceré mezclas heterogéneas observar facilidad componentes y separar,Escribimos respuesta a interrogante
Escribimos respuesta a interrogante,Experimentamos vaso miel vaso agua y colorante vaso aceite ciento dieciséis separar mezcla heterogénea
Experimentamos vaso miel vaso agua y colorante vaso aceite ciento dieciséis separar mezcla heterogénea,Materiales Ciencia y Tecnologia AM Fortalezco habilidades científicas Fortalezco aprendizajes siguientes preguntas observo vaso
Materiales Ciencia y Tecnologia AM Fortalezco habilidades científicas Fortalezco aprendizajes siguientes preguntas observo vaso,líquido flota
líquido flota,pasos realicé
pasos realicé,siguientes preguntas cuaderno
siguientes preguntas cuaderno,mezclas
mezclas,mezclas componentes observables y
mezclas componentes observables y,Colocamos vaso miel cantidad agua colorante vaso
Colocamos vaso miel cantidad agua colorante vaso,Agregamos porción aceite vaso contiene miel y agua colorante
Agregamos porción aceite vaso contiene miel y agua colorante,Observamos y registramos resultados
Observamos y registramos resultados,ciento diecisiete Procedimiento Ciencia y Tecnologia AM material natural o artificial y explico propiedades
ciento diecisiete Procedimiento Ciencia y Tecnologia AM material natural o artificial y explico propiedades,cuadro y escribo diferencias mezclas homogéneas y mezclas heterogéneas
cuadro y escribo diferencias mezclas homogéneas y mezclas heterogéneas,aprendimos unidad
aprendimos unidad,Mezclas homogéneas Mezclas heterogéneas ciento dieciocho Ciencia y Tecnologia AM ejemplos mezclas homogéneas
Mezclas homogéneas Mezclas heterogéneas ciento dieciocho Ciencia y Tecnologia AM ejemplos mezclas homogéneas,ejemplos mezclas heterogéneas
ejemplos mezclas heterogéneas,afiche utilidad mezclas vida diaria
afiche utilidad mezclas vida diaria,ciento diecinueve Ciencia y Tecnologia AM ciento veinte Descubrimos energía rodea Observamos y respondemos viene
ciento diecinueve Ciencia y Tecnologia AM ciento veinte Descubrimos energía rodea Observamos y respondemos viene,produce
produce,energía natural observamos imagen
energía natural observamos imagen,energía artificial formas energía comunidad
energía artificial formas energía comunidad,sirve energía utilizamos
sirve energía utilizamos,Ciencia y Tecnologia AM veintiuno aprenderemos unidad
Ciencia y Tecnologia AM veintiuno aprenderemos unidad,Leemos y conversamos aprenderemos
Leemos y conversamos aprenderemos,Reconocer energía y actividades diarias
Reconocer energía y actividades diarias,transporta corriente eléctrica
transporta corriente eléctrica,Observar y registrar información experimentación
Observar y registrar información experimentación,Organizarse grupo
Organizarse grupo,Identificar tipos energía
Identificar tipos energía,Identificar tipos imanes
Identificar tipos imanes,Ciencia y Tecnologia AM imagen dialogamos y respondemos oralmente
Ciencia y Tecnologia AM imagen dialogamos y respondemos oralmente,encuesta a pobladores y escribimos respuestas a pregunta energía comunidad
encuesta a pobladores y escribimos respuestas a pregunta energía comunidad,importante cuidar energía planeta
importante cuidar energía planeta,Pobladora poblador Pobladora poblador energía
Pobladora poblador Pobladora poblador energía,sirve energía
sirve energía,importante cuidar energía
importante cuidar energía,ayudamos planeta cuidando energía casa
ayudamos planeta cuidando energía casa,transformo energía sol electricidad
transformo energía sol electricidad,almaceno electricidad usarla noche
almaceno electricidad usarla noche,controlo y distribuyo electricidad
controlo y distribuyo electricidad,fluorescentepanel TV radio batería doy energía necesaria
fluorescentepanel TV radio batería doy energía necesaria,ilumino
ilumino,ciento veintidós Ciencia y Tecnologia AM organizaremos unidad
ciento veintidós Ciencia y Tecnologia AM organizaremos unidad,norma convivencia a cumplir unidad
norma convivencia a cumplir unidad,ciento veintitrés nombre responsables y dialogamos funciones
ciento veintitrés nombre responsables y dialogamos funciones,materiales utilizaremos unidad
materiales utilizaremos unidad,haremos indagar aprender unidad
haremos indagar aprender unidad,Cargo Actividad Actividad Experimentación Monitora monitor Relatora relator Responsable materiales materiales utilizaremos unidad
Cargo Actividad Actividad Experimentación Monitora monitor Relatora relator Responsable materiales materiales utilizaremos unidad,Ciencia y Tecnologia AM actividad aprenderemos Actividad energía y tipos aprenderemos actividad
Ciencia y Tecnologia AM actividad aprenderemos Actividad energía y tipos aprenderemos actividad,aprenderemos actividad
aprenderemos actividad,Reconocer energía y utilizamos actividades diarias
Reconocer energía y utilizamos actividades diarias,Identificar tipos y usos energía
Identificar tipos y usos energía,Recoger información problemas causas y soluciones relación energía utiliza comunidad
Recoger información problemas causas y soluciones relación energía utiliza comunidad,ciento veinticuatro acciones reflexiono y respondo
ciento veinticuatro acciones reflexiono y respondo,ACTIVIDADES Utilicé energía
ACTIVIDADES Utilicé energía,Aplaudo
Aplaudo,Camino aula
Camino aula,Doy saltos
Doy saltos,Respiro profundamente
Respiro profundamente,actividades necesitan energía
actividades necesitan energía,Ciencia y Tecnologia AM Conservar energía responsabilidad comunidad
Ciencia y Tecnologia AM Conservar energía responsabilidad comunidad,forma conservarla ahorrándola
forma conservarla ahorrándola,siguientes enunciados y escribo V o F falso corresponda
siguientes enunciados y escribo V o F falso corresponda,justifico líneas abajo respuesta
justifico líneas abajo respuesta,necesita energía actividades
necesita energía actividades,energía presente cuerpos
energía presente cuerpos,cinética tipo energía
cinética tipo energía,tipos energía
tipos energía,ciento veinticinco texto y comparo respuestas anteriores
ciento veinticinco texto y comparo respuestas anteriores,energía actividades suceden vida originan energía
energía actividades suceden vida originan energía,respirar caminar jugar moverse alimentarse implican presencia energía
respirar caminar jugar moverse alimentarse implican presencia energía,entender energía a capacidad cuerpos tipo
entender energía a capacidad cuerpos tipo,energía presentarse siguientes formas eléctrica radiante cinética sonora Ciencia y Tecnologia AM y completamos esquema tipos energía
energía presentarse siguientes formas eléctrica radiante cinética sonora Ciencia y Tecnologia AM y completamos esquema tipos energía,coloreamos
coloreamos,ENERGÍA Capacidad movimiento sol electricidad sonido Tipos energía ciento veintiséis Ciencia y Tecnologia AM dialogamos y escribimos tipo energía utilizando caso
ENERGÍA Capacidad movimiento sol electricidad sonido Tipos energía ciento veintiséis Ciencia y Tecnologia AM dialogamos y escribimos tipo energía utilizando caso,ciento veintisiete Ciencia y Tecnologia AM a pobladores comunidad y completamos cuadro
ciento veintisiete Ciencia y Tecnologia AM a pobladores comunidad y completamos cuadro,problemas a energía eléctrica observas comunidad
problemas a energía eléctrica observas comunidad,causas originaron problemas
causas originaron problemas,alternativas solución plantearías solucionar dicha problemática
alternativas solución plantearías solucionar dicha problemática,Pobladora poblador Pobladora poblador Pobladora poblador Pobladora poblador Pobladora poblador Pobladora poblador Pobladora Poblador Pobladora Poblador Pobladora Poblador ciento veintiocho Ciencia y Tecnologia AM aplicamos aprendido
Pobladora poblador Pobladora poblador Pobladora poblador Pobladora poblador Pobladora poblador Pobladora poblador Pobladora Poblador Pobladora Poblador Pobladora Poblador ciento veintiocho Ciencia y Tecnologia AM aplicamos aprendido,aula aprendí actividad
aula aprendí actividad,aprendí aprendiendo aprendí Reconocer energía y actividades diarias
aprendí aprendiendo aprendí Reconocer energía y actividades diarias,Identificar tipos y usos energía
Identificar tipos y usos energía,Recoge información problemas causas soluciones relación energía utiliza comunidad
Recoge información problemas causas soluciones relación energía utiliza comunidad,casa aprendimos actividad
casa aprendimos actividad,actividad
actividad,completa cuadro lograste aprender
completa cuadro lograste aprender,Marco aspa corresponda
Marco aspa corresponda,Realizamos dibujos energía utiliza región clasificamos tipos energía y exponemos resto clase
Realizamos dibujos energía utiliza región clasificamos tipos energía y exponemos resto clase,Entrevistamos a familiar formas energía región y escribimos cuaderno
Entrevistamos a familiar formas energía región y escribimos cuaderno,ciento veintinueve Ciencia y Tecnologia AM actividad aprenderemos Actividad Electricidad y magnetismo aprenderemos actividad
ciento veintinueve Ciencia y Tecnologia AM actividad aprenderemos Actividad Electricidad y magnetismo aprenderemos actividad,aprenderemos actividad
aprenderemos actividad,Identificar similitudes y diferencias electricidad y magnetismo
Identificar similitudes y diferencias electricidad y magnetismo,Identificar tipos imanes
Identificar tipos imanes,Identificar y formular oraciones términos aprendidos
Identificar y formular oraciones términos aprendidos,ciento treinta imagen y respondemos
ciento treinta imagen y respondemos,diferencias imán y electricidad
diferencias imán y electricidad,imán forma energía
imán forma energía,transforma electricidad
transforma electricidad,Ciencia y Tecnologia AM a texto leído
Ciencia y Tecnologia AM a texto leído,Magnetismo Electricidad Semejanzas Diferencias ciento treinta y texto y analizamos información compañeras y compañeros
Magnetismo Electricidad Semejanzas Diferencias ciento treinta y texto y analizamos información compañeras y compañeros,electricidad y magnetismo electricidad y magnetismo formas energía
electricidad y magnetismo electricidad y magnetismo formas energía,electricidad transformar luz y calor
electricidad transformar luz y calor,necesita conductor cable transportar corriente eléctrica
necesita conductor cable transportar corriente eléctrica,magnetismo propiedad cuerpos ejercer fuerza atracción imanes
magnetismo propiedad cuerpos ejercer fuerza atracción imanes,Ciencia y Tecnologia AM esquema actividades anteriores
Ciencia y Tecnologia AM esquema actividades anteriores,tipos imanes imanes naturales encuentran naturaleza magnetita y imanes artificiales fabricados personas
tipos imanes imanes naturales encuentran naturaleza magnetita y imanes artificiales fabricados personas,Magnetismo Electricidad formas necesitan MAGNETISMO Y ELECTRICIDAD ciento treinta y Ciencia y Tecnologia AM imágenes electricidad naranja o magnetismo verde
Magnetismo Electricidad formas necesitan MAGNETISMO Y ELECTRICIDAD ciento treinta y Ciencia y Tecnologia AM imágenes electricidad naranja o magnetismo verde,dialogamos formas energía utilizamos comunidad
dialogamos formas energía utilizamos comunidad,actividades realizo vida diaria magnetismo y electricidad
actividades realizo vida diaria magnetismo y electricidad,Magnetismo Electricidad ciento treinta y Electricidad Magnetismo Ciencia y Tecnologia AM oraciones siguientes palabras recuadro cuaderno
Magnetismo Electricidad ciento treinta y Electricidad Magnetismo Ciencia y Tecnologia AM oraciones siguientes palabras recuadro cuaderno,electricidad presente vida
electricidad presente vida,pasaría existiera corriente eléctrica
pasaría existiera corriente eléctrica,magnetismo electricidad energía imán mirar a observamos plantas crecen animales trasladan y máquinas y herramientas realizan variadas tareas
